3-* Eyes, L BrightLight            1|ct.21|8/2 weeks|0.40|1200||3.00||E|2.00|
3-* Eyes, L /w Flash-pak           1|ct.21|8/2 weeks|0.00|1000||7P-CB||E|3.00|
3-* Eyes, L one shot Flash Pak     1|ct.21|8/2 weeks|0.00|1000||7P-CB||E|3.00|
3-* Eyes, L 1shot Flash P.rload    1|ct.21|8/2 weeks|0.00|500||7P-CB||E|3.00|
2-* Eyes, Low-Light                1|sr3.300|4/36 hours|0.20|3000||Legal||E|1.25|Low-light vision
2-* Eyes, Lockdown                 1|cb4.137|16/21 days|0.00|30000||2P-Q||E|3.00|See rules
2-* Eyes, Microscopic Vis.         1|mm.17|5/48 hours|0.10|5000||Legal||E|1.00|-2 TNs to fine manipulation tests (ex. elec + comp b/r)
2-* Eyes, Optical Scan Datajack    1|ct.20|6/48 hours|0.30|5500|+1DJK|3U-CD||E|3.00|
2-* Eyes, Opticam                  1|sr3.300|5/72 hours|0.50|20000||Legal||E|2.00|Record video footage
2-* Eyes, Prot. Covers             1|sr3.300|4/48 hours|0.00|500||Legal||E|1.50|Protect eyes
2-* Eyes, Prot. Covers, mirrored   1|sr3.300|4/48 hours|0.00|600||Legal||E|1.50|Protect eyes
2-* Eye, Rangefinder               1|mm.31|8/48 hours|0.10|2000||5P-N||E|1.50|Shows range to target.w/SM2 -1 TN to targets at Long range and -2 TN at Extreme range. Not compatible with other vision magnifications.
2-* Eyes, Remote (CYPHIRE)         1|cb2.50|6/48 hours|0.15|15000||Legal|0.2|E|2.00|Built-in Camera and Transm.Equip.
2-* Eyes, Retinal Clock            1|sr3.300|3/24 hours|0.10|450||Legal||E|1.00|Displays time/date, stopwatch, and countdown
2-Eyes Retinal Duplication
3-* Eyes, Ret Dup. [1]             1|sr3.300|8/7 days|0.10|25000||3-Q||E|2.00|
3-* Eyes, Ret Dup. [2]             1|sr3.300|8/7 days|0.10|50000||3-Q||E|2.00|
3-* Eyes, Ret Dup. [3]             1|sr3.300|8/7 days|0.10|75000||3-Q||E|2.00|
3-* Eyes, Ret Dup. [4]             1|sr3.300|8/7 days|0.10|100000||3-Q||E|2.00|
3-* Eyes, Ret Dup. [5]             1|sr3.300|8/7 days|0.10|125000||3-Q||E|2.00|
2-* Eyes, "Revelation"             1|cb3.101|3/24 hours|0.25|6000||Legal||E|0.80|-1 on visual perception test
2-* Eyes, Teargas Sprayer          1|cb1.30|6/24 hours|0.20|2000||Legal||E|1.00|
2-* Eyes, Thermographic            1|sr3.300|4/36 hours|0.20|3000||Legal||E|1.25|Thermographic vision
2-* Eyes, Ultrasound               1|mm.18|6/48 hours|0.50|10000||Legal||E|2.00|Ultrasound vision
2-* Eyes, Ultrasound (w/HFq)       1|mm.18|6/48 hours|0.40|8000||Legal||E|2.00|Ultrasound vision, MUST purchase High Frequency Hearing mod for discount
2-* Eyes, Ultra Violet             1|cp.14|4/36 hours|0.20|3000||Legal||E|1.25|
2-Eyes Vision Magnification
3-* Eyes, Vis Mag Opt[1]           1|sr3.300|4/48 hours|0.20|2500||Legal||E|1.00|Conceal 9, see pages SR3-110 and SR3-280 for effects
3-* Eyes, Vis Mag Opt[2]           1|sr3.300|4/48 hours|0.20|4000||Legal||E|1.00|Conceal 9, see pages SR3-110 and SR3-280 for effects
3-* Eyes, Vis Mag Opt[3]           1|sr3.300|5/48 hours|0.20|6000||Legal||E|1.00|Conceal 9, see pages SR3-110 and SR3-280 for effects
3-* Eyes, Vis Mag Ele[1]           1|sr3.300|5/48 hours|0.10|3500||Legal||E|1.00|Undetectable, see pages SR3-110 and SR3-280 for effects
3-* Eyes, Vis Mag Ele[2]           1|sr3.300|5/48 hours|0.10|7500||Legal||E|1.00|Undetectable, see pages SR3-110 and SR3-280 for effects
3-* Eyes, Vis Mag Ele[3]           1|sr3.300|8/48 hours|0.10|11000||Legal||E|1.00|Undetectable, see pages SR3-110 and SR3-280 for effects
2-* TimeSquare Marquee             1|cp.14|5/36 hours|0.10|3000||Legal||E|1.00|Display information
2-* Eyes,Ultrasound #1             1|NAGEE4-72|6/48 hours|0.10|2000||Legal||E|2.00|
2-* Eyes, Verbal Basic             1|cb3.99|3/24 hours|0.20|7500||Legal||E|0.90|Cybereyes addition
2-* Eyes, Verbal Custom            1|cb3.99|4/48 hours|0.50|24000||Legal||E|0.90|TimesSquare+ inside
2-* Eyes, Verbal Video             1|cb3.99|4/48 hours|0.50|22000||Legal||E|1.00|Video camera inside.Need memory
2-* Interferometry Sys             1|cb3.98|5/48 hours|0.10|3000||Legal||E|1.00|Function as optical mag. 1
2-* Double-Split Pupil(NIKKON)     1|cb3.98|4/48 hours|0.05|2000||Legal||E|1.00|???
2-* Optical Interface              1|cb3.98|3/36 hours|0.20|6000||Legal||E|1.00|2 eyes wth datajack,need add ess.cost for addition
2-Optishield
3-* Optishield (KIROSHI)           1|cb1.25|5/48 hours|0.05|1000||Legal|0.3|E|1.00|Cannot be integrated in cybereye, give 0.3 free
3-* Optishield IR                  1|cb2.47|6/36 hours|0.10|3000||Legal||E|1.25|Function like Thermographic
3-* Optishield Lowlight            1|cb2.47|6/36 hours|0.10|3000||Legal||E|1.25|
3-* Optishield Mag[1]              1|cb2.47|6/48 hours|0.10|2500||Legal||E|1.00|
3-* Optishield Mag[2]              1|cb2.47|6/48 hours|0.10|4000||Legal||E|1.00|
3-* Optishield Mag[3]              1|cb2.47|8/48 hours|0.10|6000||Legal||E|1.00|
3-* Optishield Tim/Day Display     1|cb2.47|4/24 hours|0.05|1000||Legal||E|0.90|
3-* Optishield TimesSquare         1|cb2.47|5/36 hours|0.05|3000||Legal||E|1.00|
3-* Optishield TimesSquare+        1|cb2.47|8/72 hours|0.15|15000||Legal||E|1.50|
2-* Shift-tacts                    1|cp.6|2/6 hours|0.05|100||Legal|||0.80|Colored lenses, mimic cybereyes
2-* Video Cam/Transm.              1|cb1.29|6/48 hours|0.80|33000||Legal||E|1.00|
2-* Video Imager                   1|cb1.29|4/48 hours|0.25|3500||Legal||E|1.50|
! ======================== HEADWEAR ==========================================
1-HEADWEAR
2-* Lim. Simsense Rig              1|mm.31|4/48 hours|0.10|1000||5P-N||H|1.50|
2-Cyberface
3-* Cyberface Evileye              1|cb3.100|6/48 hours|0.15|15000||Legal|0.2|E|1.00|Additional eye,Enhanc. half Ess.cost
3-* Cyberface Jigsaw               1|cb3.100|6/48 hours|0.25|25000||Legal|0.2|E|1.00|Additional eye,Enhanc. half Ess.cost 0.25 for other Headware
3-* Cyberface Twoface              1|cb3.100|8/48 hours|0.50|35000||Legal|0.5|E|1.00|Additional 2eyes,Enhanc. half Ess.cost 0.5 for other Headware
2-* BattleTac Cyberlink            1|mm.24|12/30 days|0.20|30000||2P-R|||4.00|BattleTac receiver unit
2-Bug Detector
3-* Bug Detector [1]               1|cp.13|2/12 days|0.10|12500||5P-E1||H|1.75|As a bug scanner with max range of 3 meters.
3-* Bug Detector [2]               1|cp.13|3/12 days|0.15|25000||5P-E1||H|1.75|As a bug scanner with max range of 3 meters.
3-* Bug Detector [3]               1|cp.13|4/12 days|0.20|37500||5P-E1||H|1.75|As a bug scanner with max range of 3 meters.
3-* Bug Detector [4]               1|cp.13|5/12 days|0.25|50000||5P-E1||H|1.75|As a bug scanner with max range of 3 meters.
3-* Bug Detector [5]               1|cp.13|6/12 days|0.30|62500||5P-E1||H|1.75|As a bug scanner with max range of 3 meters.
3-* Bug Detector [6]               1|cp.13|7/12 days|0.35|75000||5P-E1||H|1.75|As a bug scanner with max range of 3 meters.
2-Chipjack
3-* Chipjack                       1|sr3.298|3/72 hours|0.20|1000||Legal||H|0.90|Holds 1 chip, access to datasofts and knowsofts
3-* Chipjack, Multi-slot 2         1|mm.22|3/72 hours|0.25|2000||Legal||H|1.00|Holds 2 chips, access to datasofts and knowsofts
3-* Chiplack, Multi-slot 3         1|mm.22|3/72 hours|0.30|3000||Legal||H|1.00|Holds 3 chips, access to datasofts and knowsofts
3-* Chipjack, Multi-slot 4         1|mm.22|3/72 hours|0.35|4000||Legal||H|1.00|Holds 4 chips, access to datasofts and knowsofts
2-Compartment
3-* Tooth Comp. (breakable)        1|sr3.301|3/48 hours|0.00|700||10P-Q|||1.50|
3-* Tooth Comp. (storage)          1|sr3.301|2/48 hours|0.00|1500||10P-Q|||1.25|
2-Cranial Bomb
3-* Cranial Bomb Kink              1|sr3.298|12/14 days|0.00|28000||2-R||H|1.50|Damage specific section of head
3-* Cranial Bomb Microbomb         1|sr3.298|18/48 hours|0.00|65500||2-R||H|1.25|Kill bearer
3-* Cranial Bomb Area Bomb         1|sr3.298|20/14 days|0.00|500000||2-R||H|1.00|Kill bearer, blast radius
2-Crypto Circuit
3-* Crypto Circuit  [1]            1|ssc.77|6/36 hours|0.10|10000||4P-CA||H|1.00|
3-* Crypto Circuit  [2]            1|ssc.77|6/36 hours|0.10|20000||4P-CA||H|1.00|
3-* Crypto Circuit  [3]            1|ssc.77|6/36 hours|0.10|30000||4P-CA||H|1.00|
3-* Crypto Circuit  [4]            1|ssc.77|6/36 hours|0.10|40000||4P-CA||H|1.00|
3-* Crypto Circuit  [5]            1|ssc.77|6/36 hours|0.10|100000||4P-CA||H|1.25|
3-* Crypto Circuit  [6]            1|ssc.77|6/36 hours|0.10|120000||4P-CA||H|1.25|
3-* Crypto Circuit  [7]            1|ssc.77|6/36 hours|0.10|140000||4P-CA||H|1.25|
3-* Crypto Circuit  [8]            1|ssc.77|8/36 hours|0.10|240000||3P-CA||H|1.50|
3-* Crypto Circuit  [9]            1|ssc.77|8/36 hours|0.10|270000||3P-CA||H|1.50|
3-* Crypto Circuit [10]            1|ssc.77|9/36 hours|0.10|500000||3P-CA||H|2.00|
2-Data Compactor
3-* Data Compactor [1]             1|mm.22|6/60 hours|0.10|9000||Legal|||1.00|Headware memory is +20% when compressed
3-* Data Compactor [2]             1|mm.22|6/60 hours|0.15|19000||Legal|||1.00|Headware memory is +40% when compressed
3-* Data Compactor [3]             1|mm.22|6/60 hours|0.20|28000||Legal|||1.00|Headware memory is +60% when compressed
3-* Data Compactor [4]             1|mm.22|6/60 hours|0.25|38000||Legal|||1.00|Headware memory is +80% when compressed
2-* Data Filter                    1|mm.21|6/36 hours|0.30|5000||2P-R|||1.50|While active, +2 perception modifier, not remember anything afterwards
2-Datajack
3-* Datajack                       1|sr3.298|0/0|0.20|1000|+1DJK|Legal||H|0.90|
3-* Datajack [1]                   1|st.45|0/0|0.10|500|+1DJK|Legal||H|0.90|
3-* Datajack [2]                   1|st.45|0/0|0.15|1000|+1DJK|Legal||H|0.90|
3-* Datajack [3]                   1|st.45|0/0|0.20|2000|+1DJK|Legal||H|0.90|
3-* Datajack [4]                   1|st.45|0/0|0.25|4000|+1DJK|Legal||H|0.90|
3-* Induction Datajack             1|mm.21|0/0|0.30|3000|+1DJK|Legal||H|2.00|Requires Adapter (100�)
! Build your own required datalock
2-* Data Lock                      1|sr3.298|6/36 hours|0.20|1000||AsEnc||H|1.50|Code to access datajack or headware memory, Must Buy Encryption Separate (See Gear)
2-* Datasoft Link                  1|sr2.247|3/24 hours|0.10|1000||Legal||H|1.00|
2-Encephalon
3-* Encephalon [1]                 1|mm.20|6/12 days|0.75|40000|+1HAC,+1TAS|Legal||H|2.00|+1 Hacking Pool, +1 Task Pool, +1Int for learning new skills
3-* Encephalon [2]                 1|mm.20|6/12 days|1.50|115000|+2HAC,+2TAS|Legal||H|2.00|+2 Hacking Pool, +2 Task Pool, +2Int for learning new skills
3-* Encephalon [3]                 1|st.49|0/0|1.50|75000|+2INT,|Legal||H|2.00|
3-* Encephalon [4]                 1|st.49|0/0|1.75|115000|+2INT,|Legal||H|2.00|
2-Expert Chipjack Driver
3-* Expert Chipjack Dvr [1]        1|mm.19|4/48 hours|0.10|5000||Legal||H|1.00|+1 Pool for Skillsofts
3-* Expert Chipjack Dvr [2]        1|mm.19|4/48 hours|0.20|10000||Legal||H|1.00|+2 Pool for Skillsofts
3-* Expert Chipjack Dvr [3]        1|mm.19|4/48 hours|0.30|15000||Legal||H|1.00|+3 Pool for Skillsofts
2-* Invoked Memory Stim            1|mm.21|4/48 hours|0.25|100000||3P-Q||H|4.00|Required for Cybermancy
2-* Knowsoft Link                  1|sr3.298|3/24 hours|0.10|1000||Legal||H|1.00|Access headware/datajack knowsofts
2-* LiveWires                      1|cb3.97|3/48 hours|0.35|4000||Legal||H|0.90|Datajack flow rate of 50
2-Math SPU
3-* Math SPU [1]                   1|mm.21|6/60 hours|0.10|2000|+1HAC|Legal||H|1.00|+1 Hacking Pool, Complementary Math Skill (2), stopwatch, alarm clock, chronometer
3-* Math SPU [2]                   1|mm.21|6/60 hours|0.15|5000|+2HAC|Legal||H|1.00|+2 Hacking Pool, Complementary Math Skill (4), stopwatch, alarm clock, chronometer
3-* Math SPU [3]                   1|mm.21|6/60 hours|0.20|11000|+3HAC|Legal||H|1.00|+3 Hacking Pool, Complementary Math Skill (6), stopwatch, alarm clock, chronometer
2-Memory - Cost Varies
3-* Memory (Varies)                1|sr3.298|3/24 hours|0.00|0||Legal||H|0.80|? if not listed, add via DATeditor
! Insert your own required memory settings.
3-* Memory (30 Mps)                1|sr3.298|3/24 hours|0.10|4500||Legal||H|0.80|
3-* Memory (60 Mps)                1|sr3.298|3/24 hours|0.20|9000||Legal||H|0.80|
3-* Memory (100 Mps)               1|sr3.298|3/24 hours|0.33|15000||Legal||H|0.80|
3-* Memory (150 Mps)               1|sr3.298|3/24 hours|0.50|22500||Legal||H|0.80|
3-* Memory (200 Mps)               1|sr3.298|3/24 hours|0.66|30000||Legal||H|0.80|
3-* Memory (250 Mps)               1|sr3.298|3/24 hours|0.83|37500||Legal||H|0.80|
3-* Memory (300 Mps)               1|sr3.298|3/24 hours|1.00|45000||Legal||H|0.80|
3-* Memory (350 Mps)               1|sr3.298|3/24 hours|1.16|52500||Legal||H|0.80|
3-* Memory (400 Mps)               1|sr3.298|3/24 hours|1.33|60000||Legal||H|0.80|
3-* Memory (450 Mps)               1|sr3.298|3/24 hours|1.50|67500||Legal||H|0.80|
3-* Memory (500 Mps)               1|sr3.298|3/24 hours|1.66|75000||Legal||H|0.80|
3-* Memory (550 Mps)               1|sr3.298|3/24 hours|1.83|82500||Legal||H|0.80|
3-* Memory (600 Mps)               1|sr3.298|3/24 hours|2.00|90000||Legal||H|0.80|
2-* Model 100 Interf. Plugs        1|cb3.100|3/24 hours|0.25|1000||Legal||H|1.00|Data flow of 10
2-MultiSlot Chipjack
3-* MultiSlot Chipjack 2           1|mm.21|3/72 hours|0.25|2000||Legal||H|0.90|Holds 2 chips, access to datasofts and knowsofts
3-* MultiSlot Chipjack 3           1|mm.21|3/72 hours|0.30|3000||Legal||H|0.90|Holds 3 chips, access to datasofts and knowsofts
3-* MultiSlot Chipjack 4           1|mm.21|3/72 hours|0.35|4000||Legal||H|0.90|Holds 4 chips, access to datasofts and knowsofts
2-Nasal Filters
3-* Nasal Filters [1]              1|cp.13|4/4 days|0.10|600||Legal||H|1.00|
3-* Nasal Filters [2]              1|cp.13|4/4 days|0.20|1200||Legal||H|1.00|
3-* Nasal Filters [3]              1|cp.13|4/4 days|0.30|1800||Legal||H|1.00|
3-* Nasal Filters [4]              1|cp.13|4/4 days|0.40|2400||Legal||H|1.00|
2-* Pain Editor                    1|cp.14|5/6 days|0.60|60000||6P-CA|||1.20|
2-* RAS Override                   1|mm.21|4/48 hours|0.05|1000||Legal||H|1.00|+8 Perception tests
2-* Router                         1|mm.22|0/0|0.10|1000||Legal||H|1.00|Connect internal cyberware, 10 ports max
2-* Router Port (Headware)         1|mm.22|0/0|0.01|200||Legal||H|1.00|
2-* Router Port (Non-Headware)     1|mm.22|0/0|0.01|500||Legal||H|1.00|
2-* Shape Recogn. Chipware         1|cb4.137|8/72 hours|0.25|5000||Legal||H|1.75|Recording an Item on a Blank Chip take up 1D6x50 Mp
2-* +SLAMDANCE Spyke (Head)        1|cb3.99|6/48 hours|0.00|2500||2-A||H|1.00|Need Derm.Armor or similary +1 melee combat
2-Softlink
3-* Softlink [1]                   1|st.46|3/72 hours|0.15|1000||Legal||H|1.00|
3-* Softlink [2]                   1|st.46|3/72 hours|0.20|2000||Legal||H|1.00|
3-* Softlink [3]                   1|st.46|3/72 hours|0.25|4000||Legal||H|1.00|
3-* Softlink [4]                   1|st.46|3/72 hours|0.30|8000||Legal||H|1.00|
3-* Softlink Perm.[1]              1|n/sl.88|3/72 hours|0.10|3000||Legal||H|1.00|
3-* Softlink Perm.[2]              1|n/sl.88|3/72 hours|0.15|6000||Legal||H|1.00|
3-* Softlink Perm.[3]              1|n/sl.88|3/72 hours|0.20|12000||Legal||H|1.00|
3-* Softlink Perm.[4]              1|n/sl.88|3/72 hours|0.25|24000||Legal||H|1.00|
2-SPUs
3-* SPU - I/O [1]                  1|st.51|5/4 days|0.10|5000||Legal||H|1.00|
3-* SPU - I/O [2]                  1|st.51|5/4 days|0.15|7500||Legal||H|1.00|
3-* SPU - I/O [3]                  1|st.51|5/4 days|0.20|12500||Legal||H|1.00|
3-* SPU - I/O [4]                  1|st.51|5/4 days|0.25|22500||Legal||H|1.00|
3-* SPU - Math [4]                 1|st.52|6/60 hours|0.25|23000||Legal||H|1.00|
2-Tactical Computer etc
3-* Tactical Computer              1|mm.22|12/60 days|1.50|400000||2P-R||H|4.00|
3-* Each Dedicated Port            1|mm.22|12/60 days|0.10|10000||2P-R||H|4.00|
3-* Each Generic Port              1|mm.22|12/60 days|0.10|5000||2P-R||H|4.00|
3-* Tactical Sense Prog.           1|mm.22|8/1 month|0.00|5000||2P-R||H|4.00|
3-* Comp w/ BattleTac Mod.         1|mm.22|+6/-|1.50|410000||2P-R||H|4.00|
2-Tactile Boost
3-* Tactile Boost [1]              1|cp.14|5/6 days|0.20|1500||Legal||H|1.00|Add 1 dice to touch perception tests
3-* Tactile Boost [2]              1|cp.14|5/6 days|0.20|3000||Legal||H|1.00|Add 2 dice to touch perception tests
3-* Tactile Boost [3]              1|cp.14|5/6 days|0.20|4500||Legal||H|1.00|Add 3 dice to touch perception tests
3-* Tactile Boost [4]              1|cp.14|5/6 days|0.20|6000||Legal||H|1.00|Add 4 dice to touch perception tests
3-* Tactile Boost [5]              1|cp.14|5/6 days|0.20|7500||Legal||H|1.00|Add 5 dice to touch perception tests
3-* Tactile Boost [6]              1|cp.14|5/6 days|0.20|9000||Legal||H|1.00|Add 6 dice to touch perception tests
2-* Taste Boost                    1|cb4.137|4/6 days|0.20|1000||Legal||H|1.00|
! ==============================CYBERLIMBS ============================================
1-LIMBS
! Builtin devices require mods to table, build your own.
2-* Builtin Device                 1|sr3.303|varies|0.00|0||Var.|||1.00|Must build/input your own via DATeditor
2-Smartlink
3-* Smartlink (Int)                1|sr3.302|3/36 hours|0.25|2500||5P-N|||1.00|
3-* Smartlink II (Int)             1|mm.31|6/48 hours|0.25|3200||5P-N|||2.00|
3-* Induction Pad                  1|mm.31|4/48 hours|0.00|200||5P-N||E|1.50|
2-* Corvette CyberLegs Advanced    1|cb4.134|8/6 days|2.00|250000||Legal|||1.50|+2 Power level kick, +3QCK for mov.
2-* Corvette CyberLegs Basic       1|cb4.134|6/6 days|2.00|225000||Legal|||1.50|+2 Power level kick, +3QCK for mov.+1 to run mult.
2-* CyberArm Covering Plastic      1|cp.8|2/24 hours|0.00|8000||Legal|||0.80|
2-* CyberLeg Covering Plastic      1|cp.8|2/24 hours|0.00|8000||Legal|||0.80|
2-* CyberArm Covering Realskin     1|cp.8|5/7 days|0.00|8000||Legal|||1.50|To notice that not flesh & blood Perception(6)
2-* CyberLeg Covering Realskin     1|cp.8|5/7 days|0.00|8000||Legal|||1.50|To notice that not flesh & blood Perception(6)
2-* CyberArm Cover. SuperChrome    1|cp.8|4/5 days|0.00|8000||Legal|||1.20|
2-* CyberLeg Cover. SuperChrome    1|cp.8|4/5 days|0.00|8000||Legal|||1.20|
2-* Fingertip Compartment          1|sr3.302|3/24 hrs|0.10|3000||Legal|||1.00|
2-* Synth. CyberTorso              1|mm.28|6/4 days|1.50|120000|+1BOD,|Legal|||1.00|
2-* Synth. CyberSkull              1|mm.28|6/4 days|0.75|55000||Legal|||1.00|
2-* Synth. CyberArm                1|sr3.303|4/4 days|1.00|100000||Legal|||1.00|
2-* Synth. CyberLeg                1|sr3.303|4/4 days|1.00|100000||Legal|||1.00|
2-* Synth. Cyber ForeArm           1|mm.39|4/4 days|0.65|50000||Legal|||1.00|
2-* Synth. Cyber ForeLeg           1|mm.39|4/4 days|0.65|50000||Legal|||1.00|
2-* Synth. Cyber Hand              1|mm.39|3/4 days|0.35|25000||Legal|||1.00|
2-* +Replacement Mod.              1|mm.39|5/6 days|0.00|2500||Legal|||2.00|Interchangeable Synth Hand
2-* Synth. Cyber Foot              1|mm.39|3/4 days|0.35|25000||Legal|||1.00|
2-* +Replacement Mod.              1|mm.39|5/6 days|0.00|2500||Legal|||2.00|Interchangeable Synth Foot
2-* Obv. CyberTorso                1|mm.28|6/4 days|1.50|90000|+1BOD,|Legal|||1.00|
2-* Obv. CyberSkull                1|mm.28|6/4 days|0.75|35000||Legal|||1.00|
2-* Obv. CyberArm                  1|sr3.303|4/4 days|1.00|75000||Legal|||1.00|
2-* Obv. CyberLeg                  1|sr3.303|4/4 days|1.00|75000||Legal|||1.00|
2-* Obv. Cyber ForeArm             1|mm.39|4/4 days|0.65|40000||Legal|||1.00|
2-* Obv. Cyber ForeLeg             1|mm.39|4/4 days|0.65|40000||Legal|||1.00|
2-* Obv. Cyber Hand                1|mm.39|3/4 days|0.35|20000||Legal|||1.00|
2-* +Replacement Mod.              1|mm.39|5/6 days|0.00|2000||Legal|||2.00|Interchangeable Obv. Hand
2-* Obv. Cyber Foot                1|mm.39|3/4 days|0.35|20000||Legal|||1.00|
2-* +Replacement Mod.              1|mm.39|5/6 days|0.00|2000||Legal|||2.00|Interchangeable Obv. Foot
2-* Hook Hand                      1|mm.39|1/6 hours|0.10|30||Legal|||1.00|
2-* +Replacement Mod.              1|mm.39|3/8 hours|0.00|3||Legal|||2.00|Interchangeable Hook Hand
2-* Kid Stealth Leg                1|mm.38|6/2 weeks|1.00|100000|+1MUL|Legal|||2.00|+1 Running Multiplier, +2 Power for kicks
2-* Peg Leg (hip)                  1|mm.39|1/6 hours|0.40|120||Legal|||1.00|
2-* Peg Leg (knee)                 1|mm.39|1/6 hours|0.20|50||Legal|||1.00|
2-* Integrity enhancement          1|mm.38|6/4 days|0.00|30000||6P-N|||1.00|
2-Quickness Enhancements
3-* Quickness [1]                  1|mm.40|8/4 days|0.00|30000|+1QCK,|6P-Q|||1.50|+1QCK
3-* Quickness [1] (Pair)           1|mm.40|8/4 days|0.00|60000|+1QCK,|6P-Q|||1.50|+1QCK
3-* Quickness [2]                  1|mm.40|8/4 days|0.00|60000|+2QCK,|6P-Q|||1.50|+2QCK
3-* Quickness [2] (Pair)           1|mm.40|8/4 days|0.00|120000|+2QCK,|6P-Q|||1.50|+2QCK
3-* Quickness [3]                  1|mm.40|8/4 days|0.00|90000|+3QCK,|6P-Q|||1.50|+3QCK
3-* Quickness [3] (Pair)           1|mm.40|8/4 days|0.00|180000|+3QCK,|6P-Q|||1.50|+3QCK
3-* Quickness [4]                  1|mm.40|8/4 days|0.30|135000|+4QCK,|6P-Q|||1.50|+4QCK
3-* Quickness [4] (Pair)           1|mm.40|8/4 days|0.60|270000|+4QCK,|6P-Q|||1.50|+4QCK
3-* Quickness [5]                  1|mm.40|8/4 days|0.60|180000|+5QCK,|6P-Q|||1.50|+5QCK
3-* Quickness [5] (Pair)           1|mm.40|8/4 days|1.20|360000|+5QCK,|6P-Q|||1.50|+5QCK
3-* Quickness [6]                  1|mm.40|8/4 days|0.90|225000|+6QCK,|6P-Q|||1.50|+6QCK
3-* Quickness [6] (Pair)           1|mm.40|8/4 days|1.80|450000|+6QCK,|6P-Q|||1.50|+6QCK
2-Strength Enhancements
3-* Str Enh [1]                    1|sr3.303|6/4 days|0.00|50000|+1STR,|6P-Q|||1.50|+1STR
3-* Str Enh [1] (Pair)             1|sr3.303|6/4 days|0.00|100000|+1STR,|6P-Q|||1.50|+1STR
3-* Str Enh [2]                    1|sr3.303|6/4 days|0.00|100000|+2STR,|6P-Q|||1.50|+2STR
3-* Str Enh [2] (Pair)             1|sr3.303|6/4 days|0.00|200000|+2STR,|6P-Q|||1.50|+2STR
3-* Str Enh [3]                    1|sr3.303|6/4 days|0.00|150000|+3STR,|6P-Q|||1.50|+3STR
3-* Str Enh [3] (Pair)             1|sr3.303|6/4 days|0.00|300000|+3STR,|6P-Q|||1.50|+3STR
3-* Str Enh [4]                    1|sr3.303|6/4 days|0.40|225000|+4STR,|6P-R|||1.50|+4STR
3-* Str Enh [4] (Pair)             1|sr3.303|6/4 days|0.80|450000|+4STR,|6P-R|||1.50|+4STR
3-* Str Enh [5]                    1|sr3.303|6/4 days|0.80|300000|+5STR,|6P-R|||1.50|+5STR
3-* Str Enh [5] (Pair)             1|sr3.303|6/4 days|1.60|600000|+5STR,|6P-R|||1.50|+5STR
3-* Str Enh [6]                    1|sr3.303|6/4 days|1.20|375000|+6STR,|6P-R|||1.50|+6STR
3-* Str Enh [6] (Pair)             1|sr3.303|6/4 days|2.40|750000|+6STR,|6P-R|||1.50|+6STR
2-Enhancements with Torso
3-* Quickness [4] w/Torso          1|mm.28|8/4 days|0.15|135000|+4QCK,|6P-Q|||1.50|
3-* Quickness [5] w/Torso          1|mm.28|8/4 days|0.30|180000|+5QCK,|6P-Q|||1.50|
3-* Quickness [6] w/Torso          1|mm.28|8/4 days|0.45|225000|+6QCK,|6P-Q|||1.50|
3-* Str Enh [4]  w/Torso           1|mm.28|8/4 days|0.20|225000|+4STR,|6P-R|||1.50|
3-* Str Enh [5]  w/Torso           1|mm.28|8/4 days|0.40|300000|+5STR,|6P-R|||1.50|
3-* Str Enh [6]  w/Torso           1|mm.28|8/4 days|0.60|375000|+6STR,|6P-R|||1.50|
2-* Extending Legs Unit (SYCUST)   1|cb4.135|9/14 days|0.00|40000||Legal|||1.25|+1QCK for walking speed,cannot be use with other leg option
2-* FleshWeave (SYCUST)            1|cb3.96|6/36 hours|0.50|120000||Legal|||1.50|Count 0.5 body(as Bioware)
2-* Leg Boosters                   1|cb3.97|6/6 days|0.00|5000||Legal|||1.00|Add 3 meters to chr jump
2-Limb Covers
3-* Limb cover: Plastic            1|pw.9|2/24 hours|0.00|4000||Legal|||0.80|
3-* Limb cover: RealSkin           1|pw.9|5/7 days|0.00|8000||Legal|||1.50|
3-* Limb cover: Superchr           1|pw.9|4/5 days|0.00|8000||Legal|||1.20|
3-* Obv.Cyb.Arm Semi.natCov.       1|ct.30|AsLimb|1.00|83500||Legal|||1.00|
3-* Obv.Cyb.Leg Semi.natCov.       1|ct.30|AsLimb|1.00|83500||Legal|||1.00|
2-* Syn. Cyb Arm/Leg Sem.natCov.   1|ct.30|AsLimb|1.00|110000||Legal|||1.00|
2-Pair of Cyber ?
3-* Pair Obv. Cyb Arms             1|sr3.303|4/4 days|2.00|150000|+1BOD,+1PCA|Legal|||1.00|
3-* Pair Obv. Cyb Legs             1|sr3.303|4/4 days|2.00|150000|+2BOD,+1PCL|Legal|||1.00|
3-* Pair.Obv.Cyb.Arm Sem.natCov.   1|ct.30|AsLimb|2.00|165000|+1BOD,+1PCA|Legal|||1.00|
3-* Pair.Obv.Cyb.Leg Sem.natCov.   1|ct.30|AsLimb|2.00|165000|+2BOD,+1PCL|Legal|||1.00|
3-* Pair Syn Cyb Arms              1|sr3.303|4/4 days|2.00|200000|+1BOD,+1PCA|Legal|||1.00|
3-* Pair Syn Cyb Legs              1|sr3.303|4/4 days|2.00|200000|+2BOD,+1PCL|Legal|||1.00|
