4-* Vulkan Delphin RQ7(standard)   24|4|50(30)/3(4)|6/2|(8(8)/6(4))/2|-/1(1)|26[198 PS]/575[1200 PS]|4|546000|27/27 days|1.00|Water & Engine EnviroSeal, Life Support (100 man-hours), 8 Basic Living Amenities|r3.188
4-* Vulkan Delphin RQ7(patrol)     24|5|50(30)/3(4)|6/9|(7(7)/5(5))/2|-/5(3)|3[198 PS]/120[1200 PS]|4|1262000|-|2.00|Water & Engine EnviroSeal, Life Support (100 man-hours), 8 Basic Living Amenities, 4 Medium Launch Control Systems (Piranha mini-torpedo system), 12 Internal Mini Torpedo Mounts, Mini-turret (1 CF Ammo Bin and HMG)|r3.188
4-* Vulkan Electronaut             24|3|15/4|4/0|8(8)/2|-/0(0)|4/150|2|45000|3/3 days|1.00|Water and Engine EnviroSeal, Life support (10 man hours)|r3.188
3-Patrol Submarine
4-* KS Vaneyev Class Patrol Sub    24|3|(45(30)/20(17))/3(2)|4/9|(6(4)/8(8))/3|-/4(4)|823[6600 PS]/41985[127500 PS]|-|210000000|-|1.00|Water and Engine EnviroSeal, Oxygen Generator, 4 Torpedo Tubes, 4 Heavy Launch Control Systems, 24 Torpedoes, 85 Basic Living Amenities|r3.189
3-Seasleds
4-* Mitsuhama Anago(standard)      24|3|35/4|2/0|9(9)/1|1/1(1)|2/450|2|13750|2/24 hrs|1.00|6 Handholds|r3.186
4-* Mitsuhama Anago(security)      24|3|35/4|2/0|9(9)/1|1/1(1)|.5/440|2|15000|8/8 Days|2.00|6 handholds, 1 External Fixed Firmpoint (1 CF ammo bin)|r3.189
3-Others
4-* Marine Tech Dolphine II        17|3|15/45|3|0|3|2|5/2days|50000|2|sr2.???|
4-* Harland & Wolff Classique      17|5|15/45|6|0|2|4|35/17days|3500000|2|sr2.???|
2-Vector Thrust Craft
3-Jump Jet Fighters
4-* Federated Boeing Eagle         24|4|1800/75|7/10|2/3|-/8|2.5/500|1e|12102000|-|3.00|Gas Enviroseal, ECM 7, ECCM 8, RAM 2 (factored in), 2 External Fixed Hardpoints (1 CF ammo bin each), Missile Launch System, 6 Missile Mounts (Total Ordinance Weight 1800 kg) |r3.190
3-Thunderbirds
4-* Aztech Lobo Medium Scout LAV   24|6|250(850)/35|6/21|2/3|-/7|24/800|3e|2420000|NA|3.00|ECM 6, ECCM 5, Medium Turret (1 CF Ammo Bin), Gas Enviroseal|r3.190
4-* GMC Banshee                    24|6|250(1000)/50|6/18|5/2|-/7|29/805|3e|2560000|NA|3.00|ECM 5, ECCM 5, RAM 2 (factored in), Thermal Baffles 1 (factored in), External Fixed Hardpoint, Small Turret (1 CF Ammo Bin), Gas Enviroseal|sr3.311,r3.190
4-* GMC Harpy Scout LAV            24|5|250(850)/45|6/15|6/2|-/5|24/1000|3e|2210000|NA|3.00| ECM 3, ECCM 3, RAM 2 (factored in), Thermal Baffles 2 (factored in), Gas Enviroseal, Medium Launch Control System, 2 External Missile Mounts, Small Turret (1 CF Ammo Bin)|r3.190
4-* Nizhinyi BMV-2                 24|3|250(750)/40|6/9|3/2|-/4|27.5/2375|1e+2e+2b+2b|1844750|NA|3.00|Small Turret (10 CF Ammo Bin), Medium Launch System, 4 Internal Missle Mounts|sota.78
3-Others
4-* Family Flier                   17|5|100/200|3|1|0|2|50/25days|500000|2|sr2.???|
4-* Ford Aerodyne Jayhawk          17|(4)/(4/8)/(4)|(140/300)/(30/90)/40/120)|2|0|2/4/3|3|24/18days|400000|4|sr2.???|
4-* Ford LAVT Enforcer             17|(4)/(4/10)/(3)|(160/320)/(30/90)/60/180)|2|3|3/4/4|3|-|800000|-|sr2.???|
4-* Mach                           17|3|265/665|2|1|2|3|130/65days|1300000|2|sr2.???|
4-* Mitsubishi Vector              17|(3)/(4/10)/(3)|(160/320)/(30/90)/(60/180)|2|0|2/4/4|4|26/20days|600000|4|sr2.???|
4-* Swan                           17|5|135/265|3|2|4|3|80/40days|800000|2|sr2.???|
4-* Tetracorp Fei Lien 100         17|4|300/600|2|3|1|3|129/64days|1290000|2|sr2.???|
2-Special Vehicles
3-Zeppelins
4-* Airship Industries Skyswimmer  24|3|100/2|8/1|5/2|-/1|42/750|2+1b|240000|12/12 days|1.00| Suncell, This model is a dirigible|r3.191
4-* Goodyear Commuter-47           24|3|250/15|8/1|3/2|-/1|50/1500|8+1b|360000|18/18 days|1.00| This model is a dirigible|r3.191
4-* Luftschiffbau LA-2049          24|3|200/10|8/4|3/2|-/1|128/2400|2+1b|318000|16/16 days|1.00||r3.191
4-* Luftschiffbau LA-2051-C        24|3|140/8|8/1|3/3|-/1|110/3200|2+1b|310000|16/16 days|1.00||r3.191
4-* Airbus AL800                   17|4|80/200|10||5|4|200/100days|2000000|2|sr2.???|
4-* Airship Industries Skyswimmer  17|3|90/180|6|3|8|2|10/5days|100000|2|sr2.???|
4-* Goodyear Commuter-47           17|3|150/300|8|3|8|2|2/1day|225000|2|sr2.???|
4-* India Sky-Barge                17|6|40/80|6|6|7|2|1000/500days|10000000|2|sr2.???|
4-* Luftschiffbau Zeppelin LZ-2049 17|3|100/250|12|6|8|2|9/4days|900000|2|sr2.???|
4-* "Madison Avenue" Blimp         17|6|20/45|5|1|9|3|250/125days|2500000|2|sr2.???|
4-* Sky Queen                      17|5|55/135|10|9|7|4|2000/1000days|20000000|2|sr2.???|
4-* Zeppelin LZ-51/3-mikro         17|3|120/280|6|3|8|2|14/7days|140000|2|sr2.???|
4-* Zeppeling LZ-2040/mi2          17|3|100/200|13|3|6|2|150/75days|1500000|2|sr2.???|
3-Locomotives
4-* N-C Bergen(tractor)            24|3/6|90/2|8/6|1/4|-/2|5/400000|4+2b|750000|38/38 days|1.00||r3.192
4-* N-C Bergen(trailer)            24|-|-|8/3|3/-|-/0|1008/80000|2|227000|10/10 days|1.00||r3.192
3-Semiballistics
4-* A/S-K Grande Concorde          24|6|200(1000)/50|2/1|2/4|4/4|300/12000|156|75000000|-|1.00|Rigger Adaption, 8 Partial Basic Living Amenities|r3.192
4-* GD SV250 Semiballistic         24|5|200(1500)/60|2/1|2/4|4/4|250/8000|126|76000000|-|1.00|Rigger Adaption, 8 Partial Basic Living Amenities|r3.192
3-Snowmobile
4-* S Snowglide                    24|-/3|70/3|2/0|5/0|-/0|2/20|2m|28600|2/24hrs|1,00|Environmental Adaptation (Artic)|twl.133
4-* A-M Hoplite (G)                24|-/3|90/6|2/4P|1/0|-/0|0,3/34|1m|12600|2/24hrs|2,00|Amphibious Operation 1, Electronics Port w/Personal Com Unit (Rationg 4, 1.2 CF), Environmental Adaptation (Artic), Externeal Fixed Firmpoint (1 CF Ammo Bin), Turbocharging 2 (factored in)|twl.133
4-* A-M Hoplite (F)                24|-/3|65/5|2/4P|4/0|-/0|0,3/20|1m|23600|2/24hrs|2,00|Amphibious Operation 1, Electronics Port w/Personal Com Unit (Rationg 4, 1.2 CF), Environmental Adaptation (Artic), Externeal Fixed Firmpoint (1 CF Ammo Bin), Turbocharging 1 (factored in)|twl.133
3-Suborbitals
4-* Arrow HSCT                     17|5|1500/2900|4|3|2|4|1000/500days|10000000|2|sr2.???|
4-* China Clipper Suborbital       17|5|10k/24k|5|6|1|3|1000/500days|100000000|2|sr2.???|
4-* F-B China Clipper Suborbital   24|5|150(1250)/150|1/2|2/4|4/4|400/12500|156|32000000|NA|1.00|Rigger Adaption, 8 Partial Basic Living Amenities|r3.192
4-* Ilyushin IL-159 Suborbital     24|6|150(750)/80|1/2|2/4|4/4|580/20000|154|30000000|NA|1.00|Rigger Adaption, 8 Partial Basic Living Amenities|r3.192
3-Others
4-* AV-3 "Aerocop"                 17|4|330/465|4|2|4|3|150/75days|1500000|2|sr2.???|
4-* AV-4                           17|5|150/450|5|6|3|2|150/75days|1500000|2|sr2.???|
4-* AV-6                           17|5(4/8)|210/630(80/200)|6|9|3(7)|3|350/175days|3500000|2|sr2.???|
4-* AV-9                           17|5|270/530|7|5|2|4|3000/1500days|30000000|2|cb1.24|
4-* Fledermaus PKF-40 Ausf. B      17|3|440/880|3|1|4|4|250/125days|2500000|2|sr2.???|
4-* LAFAYETTE VBA                  17|3|700/14000|5|15|6|3|NA|16000000|NA|fra.142|
4-* Ruhrmetall Behemoth C² MBT     17|5|60/320|9|24|3|2|800/400days|8000000|2|sr2.???|
!
2-Remotes and drones
3-Household Drones
4-Wheeled Crawlers
5-* Mazda Dust Devil               24|4/4|10/2|1/0|8/0|1/1|0/0  |-|1500 |2/24hrs|.5| Remote-Control Interface, Rigger Adaptation, Special Machinery (vacuum/wetvac/brushes/sprayer), Special Storage Area (liquid tanks-2l total)|ssg.122|
5-* IFMU Mr. Green 3500            24|4/4|10/2|1/0|8/0|1/1|0/0  |-|3500 |2/24hrs|.5| Remote-Control Interface, Rigger Adaptation, Autosoft Interpreter, Autosoft (Gardening 1), Special Machinery (lawnmower/sprinkler/shears/sprayer), Special Storage Area (liquid tanks/5l)|ssg.122|
5-* IFMU Mr. Fireman 3500          24|4/4|10/2|1/4|8/0|2/1|0/4  |-|11000|2/24hrs|1 | Remote-Control Interface, Rigger Adaptation, Autosoft Interpreter, Autosoft (Firefighting 2), Special Machinery (smoke/fire detector/sprayer), Special Storage Area (10l fire extinguisher)|ssg.122|
5-* Renraku StreetCleaner          24|4/6|10/2|2/0|7/-|2/2|0/5  |-|7000 |2/24hrs|1 | Remote-Control Interface, Rigger Adaptation, Special Machinery (sweep and brush system), Special Storage Area (10 liter water tank)|ssg.122|
4-Tracked Crawlers
5-* V.R. House Helper              24|4/4|10/2|1/0|8/0|1/1|0/0  |-|1500 |2/24hrs|.5| Remote-Control Interface, Rigger Adaptation, Special Machinery (vacuum/wetvac/brushes/sprayer), Special Storage Area (liquid tanks-2l total)|ssg.122|
5-* Mitsuhama Butlerbot            24|4/4|10/2|2/0|7/0|2/2|5/50 |-|25000|2/24hrs|1 | Remote-Control Interface, Rigger Adaptation, Robotic Pilot, Adaptation Pool 2, Fuzzy Logic Augmentation, Mechanical Arm (Strength 4), Special Machinery (cleaning items), Special Storage Area (beverage/water/cleaning tanks/5l total)|ssg.122|
5-* GM Mr Fix-It                   24|4/4|10/2|1/0|8/0|3/1|3/170|-|27000|2/24hrs|1 | Remote-Control Interface, Rigger Adaptation, Autosoft Interpreter, Autosoft (any B/R skill at rating 3), Special Machinery (toolkit), 2 Mechanical Arms (Strength 4)|ssg.122|
4-Walkers/Anthroforms
5-* IFMU Mr. Bright 3000           24|4/4| 2/-|1/0|8/-|1/1|4/2  |-|6500 |2/24hrs|1 | Remote-Control Interface, Rigger Adaptation, Special Machinery (window cleaning gear/foot suction system), Special Storage Area (5 liter water tank), Winch (25 kg)|ssg.122|
5-* IFMU Mr. Bright (household)    24|4/4| 2/-|1/0|8/-|1/1|4/5  |-|6000 |2/24hrs|1 | Remote-Control Interface, Rigger Adaptation, Special Machinery (window cleaning gear/foot suction system), Special Storage Area (5 liter water tank)|ssg.122|
5-* Renraku Barback                24|3  |10/-|2/0|6/0|2/2|0/20 |-|44000|3/72hrs|1 | Remote-Control Interface, Rigger Adaptation, Robotic Pilot, Adaptation Pool 2, Fuzzy Logic Augmentation, 2 Mechanical Arms (Strength 6)|ssg.122|
5-* Ares Felix the SynthCat        24|4/4|15/-|1/0|8/-|1/1|0/5  |-|9500 |2/24hrs|1 | Remote-Control Interface, Rigger Adaptation, Robotic Pilot, Improved Neural Network 1, Adaptation Pool 2|ssg.122|
3-Crawlers
4-* Arasaka RDAK                   17|4|12/36|1|1|18|1|2/1day|12000|1|sr2.???|
4-* Ares Sentinel "P" Series Drone 24|4|25/2|1/12|7/0|3/4|1/25|-|32000|8/8 days|2|Remote-Control Interface, Rigger Adaptation, Gridlink, Micro-turret(1 CF Ammo Bin)|r3.172|
4-* Aztech GCR-23C Crawler         24|4/4|15/3|1/0|8/0|1/1|1/15|-|3750|2/24hrs|1|Remote-Control Interface, Rigger Adaptation|r3.172|
4-* Aztech Hedgehog                24|4/4|15/3|1/0|8/0|5/4|1/16|-|200000|16/16 days|2.00|Remote-control interface, Rigger Adaption, 2 Electronics Ports (Rigger Decryption 4 Rigger Protocol Emulation 4 0.2 CF total), Autosoft Interpretation System, Autosoft: Electronic Warfare 5|r3.172
4-* Citroen Brouillard Smoke Gen.  24|4/4|50/5|2/0|4/0|1/1|0/250|-|10000|2/24hrs|1|Remote-Control Interface, Rigger Adaptation, Smoke Generator, Fog Oil(5 CF), Graphite Smoke(1 CF)|r3.172|
4-* Ferret RPD-VI Perimeter Drone  24|3/4|30/2|1/0|8/0|3/4|4/50|-|18500|9/9 days|2|Remote-Control Interface, Rigger Adaptation, Spotlight(white light)|r3.172|
4-* FMC TADS Salamander            24|4/4|60/6|2/0|4/0|2/3|4/125|-|24500|2/48 hrs|2.00|Remote-Control Interface, Rigger Adaptation, BattleTac FDDM Receiver|r3.172
4-* Gaz-Niki GNRD-71 BIS Snooper   24|4/3|75/3|1/0|8/0|1/1|2/30|-|8500|2/24hrs|1|Remote-Control Interface, Rigger Adaptation|sr3.312,r3.172|
4-* GM-Nissan Doberman             24|3/5|70/8|2/6|2/0|2/1|2.5/50|-|25000|8/8 days|2|Remote-Control Interface, Rigger Adaptation, External Fixed Firmpoint(0.4 CF Ammo Bin), Remote Micro-turret(1 CF Ammo Bin)|sr3.311,r3.173|
4-* IWS DLK MK 6                   24|4/4|35/3|2/0|7/0|2/3|1/350|-|21000|2/48hrs|1|Remote-Control Interface, Rigger Adaptation, 2 Mechanical Arms(STR 6)|r3.173|
4-* IWS DLK MK 6(Armed)            24|4/4|35/3|2/4|6/0|2/3|1.5/280|-|22000|8/8 days|2|Remote-Control Interface, Rigger Adaptation, Mechanical Arm(STR 6), External Fixed Firmpoint(1 CF Ammo Bin)|r3.173|
4-* MCT Hachiman                   24|3/4|10/2|2/5(7)|7/0|3/5|4/125|-|70000|NA|2|Ablative Armor 1, Robot-Pilot Advanced Programming, Adaptation Pool 3, Robotic Reflexes 3, Remote-Control Gear, Remote Mini-turret w/Ultimax MMG, Rigger Interface, Spotlight|r3.173
4-* Mitsubishi "Rover" Wheeled     17|6/9|20/60|2|2|3|1|2/1day|9000|.75|sr2.???|
4-* Saab-Thyssen Bloodhound        24|3/3|90/6|2/0|4/0|2/4|2/5|-|23500|2/48hrs|2|Remote-Control Interface, Rigger Adaptation, Amphibious Operation 1, Mechanical Arm(STR 6 Cybersquirt Implant), Special Storage Area(Liquid Tank 10 liters 1 CF), Special Machinery(HAZMAT Sensors)|r3.173|
4-* Steel Lynx Ground Combat Drone 24|4/6|80/6|2/9|6/0|2/1|3/225|-|34500|8/8 days|2|Remote-Control Interface, Rigger Adaptation, Remote Mini-Turret(1 CF Ammo Bin)|r3.173|
3-Mini-Blimps
4-* A.S. Condor LDSD-23            24|4|60/3|2/0|10/0|1/1|1/50|-|9000|2/24hrs|1|Remote-Control Interface, Rigger Adaptation, SunCell Power|r3.174|
4-* A.S. Condor LDSD-41            24|4|75/5|2/3|10/0|3/1|4/28|-|33650|2/48hrs|1|Remote-Control Interface, Rigger Adaptation, SunCell Power|r3.174|
4-* Moonlight Aerospace Gossamer   24|5|*/*|1/0|16/-|3/3|2/5|-|120000|3/72hrs|1|Speed and Accel depend on windspeed, Remote Control Interface, Rigger Adaptation, Electroncs Bay, Optional Monofilament reels and Multicore fibre controls|tss.6|
3-Rail-mounted
4-* Ares Sentinel                  17|5|N/A|4|12|8|3|-|40000|-|cs.89|
4-* Ares Sentinel P                17|5|10|4|12|6|3|-|60000|-|cs.90|
4-* Ares Guardian                  17|4/6|30/60|4|12|6|3|8hours/8days|75000|2|cs.91|
4-* Cyclop                         17|4|8|3|6|6|3|-|40000|NA|fra.143|
3-Skimmers
4-* LS Sherlock Crime Analysis     24|3|75/8|1/0|8/0|2/6|1/25|-|180000|12/3 wks|2|Remote-Control Interface, Rigger Adaptation, chem sniffer 6, mads 6, mechanical arm (str 2), camera, trideo recorder|sta2.98|
4-* Sikorsky-Bell Microskimmer I   24|3|90/6|1/0|7/0|1/1|1/5|-|7500|2/24hrs|.5|Remote-Control Interface, Rigger Adaptation|r3.174|
4-* Sikorsky-Bell Microskimmer II  24|3|90(45)/5(3)|1/0|7(7)/0|1/1|1/5|-|18300|2/24hrs|.5|Remote-Control Interface, Rigger Adaptation, Ballast Tanks, Engine Enviroseal, Auxiliary Engine(Electric Battery)|r3.174|
3-Trailer
4-* Ares Arms Sentry II            24|-|-/-|2/0|7/0|4/4|1/145|-|43500|9/9 days|2|Remote-Control Interface, Rigger Adaptation, Micro-Turret(Anti-Aircraft Capability; 1 CF Ammo Bin), Generator(12hrs of power)|r3.175|
3-UAVs
4-Fixed Wing
5-* Aztech Liebre RPV              24|3|60(1620)/75|3/4|5/0|4/4|5/25|-|195000|16/16days|2|Remote-Control Interface, Rigger Adaptation, External Fixed Hardpoint, Vindicator Minigun|r3.175|
5-* CAS Wandjina RPV               24|5|60(500)/40|3/6|5/0|4/3|1/325|-|119000|12/12days|2|Remote-Control Interface, Rigger Adaptation, External Fixed Hardpoint, External Missle Mount|r3.175|
5-* FMC-Stonebrooke TADS Firebird  24|4|40(105)/30|2/0|6/0|2/3|0/5|-|52000|9/9 days|2|Remote-Control Interface, Rigger Adaptation, BattleTac FDDM|r3.175|
5-* GM-Nissan Spotter              24|3|40(200)/35|2/0|6/0|2/1|0/10|-|45250|3/72hrs|1|Remote-Control Interface, Rigger Adaptation|r3.175|
5-* GTE-Ford Retrans Unit          24|4|40(105)/30|2/0|6/0|2/1|4/115|-|40300|2/48hrs|1|Remote-Control Interface, Rigger Adaptation, Retrans Mission Unit|r3.175|
5-* MCT Indrahar O-5P Surv. Drone  24|4|60(300)/20|3/0|6/0|3/6|2/100|-|108825|6/6 days|1.5|Remote-Control Interface, Rigger Adaptation, ECCM 6, Enhanced Sensors 6|sta2.39|
5-* P&W Sundowner Aerial Sprayer   24|4|40(105)/30|2/0|6/0|2/1|0/120|-|34250|2/48hrs|1|Remote-Control Interface, Rigger Adaptation, Special Machinery(Sprayer)|r3.176|
4-Rotary Wing
5-* Ares Guardian                  17|4/5|30/60|4|12|6|3|8/8days|75000|2|sr2.???|
5-* Bell "Bumblebee" Rotorcraft    17|5|80/160|1|1|4|2|2/1day|8000|.75|sr2.???|
5-* Cyberspace Designs Dalmation   24|3|108/8|2/0|5/-|2/1|3/80|-|15800|2/24hrs|.75|Remote-Control Interface, Rigger Adaptation|sr3.312|
5-* Eireann-Tir Prospero           24|3|70/9|1/0|5/0|2/1|0/10|-|8125|2/24hrs|1|Remote-Control Interface, Rigger Adaptation|r3.176|
5-* GM-Nissan Rotordrone           17|4|35/70|2|0|3|2|2/1day|7500|.75|sr2.???|
5-* Lone Star Strato-9 Surv. Drone 24|3|100/9|2/0|4/0|2/5|1/20|-|34500|8/8 days|2|ECM 2, External Fixed Hardpoint w/MMG(w/GasVent-III and 500 rds. ammo), Remote-Control Interface, Rigger Adaptation|r3.176|
5-* MCT-Nissan Roto-Drone          24|4|70/6|2/0|4/0|1/1|4/150|-|10500|2/24hrs|1|Remote-Control Interface, Rigger Adaptation|sr3.312,r3.176|
4-Vectored-Thrust
5-* Aeroquip "Redball Express"     24|4|300/35|3/0|5/0|2/3|16/155|-|85000|4/4days|1|Remote-Control Interface, Rigger Adaptation|r3.177|
5-* Ares Guardian Drone            24|4|60/6|2/12|7/0|3/4|1/25|-|99000|11/11days|2|Remote-Control Interface, Rigger Adaptation, Remote Mini-turret(1 CF Ammo Bin)|r3.177|
5-* Cyberspace Designs Dalmatian   24|3|105/8|2/0|6/0|2/1|3/80|-|16000|2/24hrs|1|Remote-Control Interface, Rigger Adaptation|sr3.312,r3.177|
5-* Cyberspace Designs Wolfhound   24|3|210/12|2/0|6/0|2/1|3/80|-|60000|3/72hrs|1|Remote-Control Interface, Rigger Adaptation, Robotic Pilot, Adaptation Pool 2|r3.177|
5-* Generic Surv. Drone VTOL       24|3|70/9|1/0|5/-|2/1|0/10|-|6250|2/24hrs|.75|Remote Control Interface,Rigger Adaptation,Lowlight & Thermographic Cam.|sr3.312|
5-* Militech RPV-400 Tiltrotor     17|4|140/280|3|3|4|4|15/7days|150000|2|sr2.???|
5-* Renraku Scorpion               24|4|180/18|3/9|2/3|2/4|10/75|-|25000|4/24hrs|3.0|Alternate stats while in ground mode, micro-turret (weapon n/i), 6CF reserved for more electronics and 4CF for ammo|tss.6|
3-Walkers
4-* Renraku Arachnoid Mini-drone   24|3/3|2/-|-/0|12/0|1/1|0/0|-|12375|2/24hrs|1|Remote-Control Interface, Rigger Adaptation|r3.177|
4-* Shiawase Kanmushi Crawler      24|3/3|2/-|-/0|12/0|1/1|0/0|-|9350|2/24 hrs|1.00|Remote-Control Interface, Rigger Adaptation|r3.178
4-* Toyota MK-Guyver S&R Robot     24|4|10/-|2/3|5/0|3/1|5/1025|-|95375|5/5days|2|Remote-Control Interface, Rigger Adaptation, Robotic Pilot, Adaptation Pool 2, 2 Mechanical Arms(STR 10), Autosoft Interpretation System, Autosoft: Demolitions 3|r3.178|
3-Special
4-* LS Spectator Surv. Drone       24|4/4|30/4|0/0|12/0|1/0|-/0|-|67000|14/1 month|2|Remote-Control Interface, Rigger Adaptation, Micro-Recorder 6, micro-camcorder, universal receiver 4|sta2.98|
!
1-Vehicle Gear
2-Vehicle weapons
3-Standard Weapons
4-* Ares Vermicide Autocannon      19|Autocannon|10(c)|SA|12D|45|GM|12000|GM|sr3.312|
4-* AN/EDQ-12 ANDREWS              19|LASER|50|SA/BF|9LN|1200|GM|600000|GM|r3.88|
4-* Ares Firelance Vehicle Laser   19|LASER|40|SA|15S|48|GM|300000|GM|r3.88|
4-* Ares Vaporizer Heavy Railgun   19|Railgun|Belt|SS|15MN|1540|GM|1000000|GM|r3.89|
4-* Ares Vengeance Minigun         19|MMG|Belt|FA|9S|30|18/28days|50000|3.5|r3.89|
4-* Ares Vanquisher Minigun        19|HMG|Belt|FA|10S|45|18/28days|75000|3.5|r3.89|
4-* Ares Vigilant Autocannon       19|Autocannon|Belt|SS/FA|18D|90|20/45days|90000|5|r3.91|
4-* Ares Victory Autocannon        19|Autocannon|Belt|SS/FA|20D|105|20/45days|125000|5|r3.91|
4-* Aztech Xicohtencatl L. Railgun 19|Railgun|Belt|SS|6LN|135|GM|135000|GM|r3.91|
4-* Aztech Relampago Med. Railgun  19|Railgun|Belt|SS|8MN|770|GM|620000|GM|r3.89|
4-* EXOCET Omega (Missile)         19|Missile|1(m)|SS|19F|(Missile)|GM|950000|-|fra.141|
4-* Flechette Gun                  19|MMG|20(c)|SA/FA|9D(f)|45|14/14days|17000|1.5|sr2.???|
4-* Gauss Gun                      19|Cannon|10(c)|SS|11S|135|-|500000|-|sr2.???|
4-* Harpoon Gun                    19|Ship|1|SS|(Harpoon)|20|3/24hrs|6500|2|r3.88|
4-* Hydrostatic Pulse Bafflers     19|Hydrostatic Pulse Bafflers|200|SS|22D(AV)|500,00|NA|15000|0,00|twl.130
4-* Light Naval Gun                19|Light Naval Gun|500|SA|8LN|250|GM|225000|GM|r3.88|
4-* Medium Naval Gun               19|Medium Naval Gun|500|SA|11LN|600|GM|475000|GM|r3.88|
4-* Piranha Launcher               19|Piranha Launcher|8|SS|As rocket/missle|120|16/21days|15000|3|r3.88|
4-* Rocket Launcher                19|Assault|6(b)|SS|(Rocket)|15|GM|15000|GM|sr2.???|
4-* Ruhrmetall GPRL for vehicles   19|Missile|4(m)|SS|(Missile)|10|14/30days|12000|4|sr2.???|
4-* Ruhrmetall SF20 for vehicles   19|HMG|200(beltbox)|BF/FA|10S|16|18/30days|8500|.5|sr2.???|
4-* Snake-Spine Whips (per arm)    19|Mechanical Tentacle|NA|SA|8M|20,00|NA|1500|0,00|twl.131
4-* Snake-Spine Blade Arm          19|Mechanical Tentacle|NA|SA|10M|25,00|NA|2000|0,00|twl.131
4-* Snake-Spine Elec. Discharge Arm19|Mechanical Tentacle|NA|SA|12S Stun|25,00|NA|2500|0,00|twl.131
4-* Snake-Spine Hull Cutters       19|Mechanical Tentacle|NA|SA|6MN|50,00|NA|5000|0,00|twl.131
4-* Twin Laser                     19|Sniper|(Special)|SA|18S|340|-|700000|-|sr2.???|
4-* Vengeance Minigun              19|HMG|100|FA|9S|30|GM|50000|GM|sr2.???|
4-* Vehicular Shotgun              19|Shotgun|10(c)|SA|9S|8.5|8/72hrs|2500|1.75|sr2.???|
4-* Victory Rotary Assault Cannon  19|Cannon|50|FA|18D|90|GM|90000|GM|sr2.???|
4-* Vigilant Rotary Autocannon     19|Cannon|25|FA|20D|60|GM|125000|GM|sr2.???|
4-* Water Cannon                   19|Shotgun|20|SA|6M Stun|12|GM|20000|GM|sr3.312|
2-Drones Systems
3-Ares Sentinel weapons pods
4-* Sentinel Pod I                 18|5/1week|3000|2|cs.92|
4-* Sentinel Pod II                18|6/1week|3500|2|cs.92|
4-* Sentinel Pod III               18|6/2weeks|5000|2|cs.92|
4-* Sentinel Pod IV                18|8/2weeks|7500|2|cs.92|
3-Ares Sentinel Drone Storage System
4-* Ares Sentinel Drone Storage    26|100000|1/?|1|0|cs.93
4-* Backup Power Supply (2hours)   26|5000|1/?|1|0|cs.93
4-* Additional Sentinel P Storage  26|5000/drone|1/?|1|0|cs.93
4-* Additional Guardian   Storage  26|7500/drone|1/?|1|0|cs.93
4-* Additional Weapon Pod Storage  26|1500/drone|1/?|1|0|cs.93
4-* Additional Rearming System     26|10000|1/?|1|0|cs.93
4-* Weatherproofing                26|10000|1/?|1|0|cs.93
2-Engine Modifications
3-Modifications
4-* GridLink(TM)  Power            23|600|3/96hrs|1|Vehicle Facility|16 hrs/Vehicle B/R(4)|1|||r3.126|
4-* SunCell Power                  23|500|3/72hrs|1|Vehicle Shop|8 hrs/Vehicle B/R(4)|1|||r3.126|
3-Nitrous Oxide Injectors
4-* Nitrous Oxide Injectors [1]    23|3500|4/48hrs|1|Vehicle Facility|48 hrs/Vehicle B/R(4)|2|15kg||r3.126|
4-* Nitrous Oxide Injectors [2]    23|7000|4/48hrs|1|Vehicle Facility|49 hrs/Vehicle B/R(4)|2|15kg||r3.126|
4-* Nitrous Oxide Injectors [3]    23|10500|4/48hrs|1|Vehicle Facility|50 hrs/Vehicle B/R(4)|2|15kg||r3.126|
4-* Nitrous Oxide Injectors [4]    23|28000|4/48hrs|1|Vehicle Facility|51 hrs/Vehicle B/R(4)|2|15kg||r3.126|
4-* Nitrous Oxide Injectors [5]    23|35000|4/48hrs|1|Vehicle Facility|52 hrs/Vehicle B/R(4)|2|15kg||r3.126|
2-Control-System Modifications
3-Adjusted Controls
4-* Adjusted Controls(Dwarf)       23|2500|3/72hrs|1|40 hrs/Vehicle B/R(4)|Vehicle Facility||||r3.127|
4-* Adjusted Controls(Troll)       23|3500|3/72hrs|1|40 hrs/Vehicle B/R(4)|Vehicle Facility||||r3.127|
4-* Adjusted Controls(Other)       23|3000|3/72hrs|1|40 hrs/Vehicle B/R(4)|Vehicle Facility||||r3.127|
3-Advanced Drone Pilots
4-* Advanced Drone Pilot [2]       23|5000|6/14days|2|Vehicle Facility|64 hrs/Computer B/R(8-Handling)||||r3.127|
4-* Advanced Drone Pilot [3]       23|25000|6/14days|2|Vehicle Facility|64 hrs/Computer B/R(8-Handling)||||r3.127|
4-* Advanced Drone Pilot [4]       23|500000|10/35days|4|Vehicle Facility|64 hrs/Computer B/R(8-Handling)||||r3.127|
4-* Advanced Drone Pilot [5]       23|2500000|14/70days|GM|Vehicle Facility|64 hrs/Computer B/R(8-Handling)||||r3.127|
3-Autonavigation Systems
4-* Autonavigation System [1]      23|500|2/96hrs|1|Vehicle Facility|16 hrs/Vehicle B/R(8-Handling)||||r3.127|
